dataset,method,num_trees,iter,decision_tree,description,num_examples,max_tree_depth,temperature,split,accuracy,f1_score
colic,claude,5,4,True,False,1,2,0.5,67/33,0.5465341066003866,0.40487804878048783
colic,claude,5,0,True,False,1,2,1,33/67,0.581578947368421,0.5615384615384615
colic,claude,5,1,True,False,1,2,1,33/67,0.673674839063142,0.6300265007489343
colic,claude,5,2,True,False,1,2,1,33/67,0.6120689655172413,0.5769433465085638
colic,claude,5,3,True,False,1,2,1,33/67,0.5720858895705521,0.5669705469845722
colic,claude,5,4,True,False,1,2,1,33/67,0.5857321652065082,0.47892976588628766
colic,claude,5,0,True,False,1,2,1,50/50,0.5743487473513649,0.5535037878787878
colic,claude,5,1,True,False,1,2,1,50/50,0.6619164619164619,0.6166666666666667
colic,claude,5,2,True,False,1,2,1,50/50,0.5884332543936184,0.5647545830869308
colic,claude,5,3,True,False,1,2,1,50/50,0.5678657992090828,0.5664603688228457
colic,claude,5,4,True,False,1,2,1,50/50,0.5513390102431198,0.4325862343029725
colic,claude,5,0,True,False,1,2,1,67/33,0.6177304964539008,0.5970340411189754
colic,claude,5,1,True,False,1,2,1,67/33,0.679614573923517,0.6065573770491803
colic,claude,5,2,True,False,1,2,1,67/33,0.591063829787234,0.5653109243697478
colic,claude,5,3,True,False,1,2,1,67/33,0.5673758865248226,0.5673758865248226
colic,claude,5,4,True,False,1,2,1,67/33,0.571941452637393,0.4612893729761554
heart_h,gpt-4o,5,0,True,False,1,2,0,33/67,0.5,0.3746031746031746
heart_h,gpt-4o,5,1,True,False,1,2,0,33/67,0.5,0.3785488958990536
heart_h,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.39009287925696595
heart_h,gpt-4o,5,3,True,False,1,2,0,33/67,0.5,0.384375
heart_h,gpt-4o,5,4,True,False,1,2,0,33/67,0.5,0.3862928348909657
heart_h,gpt-4o,5,0,True,False,1,2,0,50/50,0.5,0.35526315789473684
heart_h,gpt-4o,5,1,True,False,1,2,0,50/50,0.5,0.37446808510638296
heart_h,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,3,True,False,1,2,0,50/50,0.5,0.3975409836065574
heart_h,gpt-4o,5,4,True,False,1,2,0,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,0,True,False,1,2,0,67/33,0.5,0.3422818791946309
heart_h,gpt-4o,5,1,True,False,1,2,0,67/33,0.5,0.35947712418300654
heart_h,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.3875
heart_h,gpt-4o,5,3,True,False,1,2,0,67/33,0.5,0.3875
heart_h,gpt-4o,5,4,True,False,1,2,0,67/33,0.5,0.3950617283950617
heart_h,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.4853572194807981,0.32783946333564656
heart_h,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.2038961038961039,0.20172925538779196
heart_h,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.5,0.39009287925696595
heart_h,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.5,0.384375
heart_h,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.5,0.3862928348909657
heart_h,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.49017957351290686,0.3701666225866173
heart_h,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.2097457627118644,0.2124388539482879
heart_h,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.5,0.3975409836065574
heart_h,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.4655819774718398,0.3514705882352941
heart_h,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.20465116279069767,0.20375
heart_h,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.5,0.3875
heart_h,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.5,0.3875
heart_h,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.5,0.3950617283950617
heart_h,gpt-4o,5,0,True,False,1,2,1,33/67,0.5,0.286231884057971
heart_h,gpt-4o,5,1,True,False,1,2,1,33/67,0.5,0.28102189781021897
heart_h,gpt-4o,5,2,True,False,1,2,1,33/67,0.7814665772412251,0.7636819235998187
heart_h,gpt-4o,5,3,True,False,1,2,1,33/67,0.5,0.384375
heart_h,gpt-4o,5,4,True,False,1,2,1,33/67,0.7827551922227132,0.7761363636363636
heart_h,gpt-4o,5,0,True,False,1,2,1,50/50,0.5,0.30985915492957744
heart_h,gpt-4o,5,1,True,False,1,2,1,50/50,0.5,0.28640776699029125
heart_h,gpt-4o,5,2,True,False,1,2,1,50/50,0.7521255060728744,0.7324712643678162
heart_h,gpt-4o,5,3,True,False,1,2,1,50/50,0.5,0.3975409836065574
heart_h,gpt-4o,5,4,True,False,1,2,1,50/50,0.7951417004048583,0.7885940986858418
heart_h,gpt-4o,5,0,True,False,1,2,1,67/33,0.5,0.32413793103448274
heart_h,gpt-4o,5,1,True,False,1,2,1,67/33,0.5,0.3049645390070922
heart_h,gpt-4o,5,2,True,False,1,2,1,67/33,0.7598566308243728,0.746551724137931
heart_h,gpt-4o,5,3,True,False,1,2,1,67/33,0.5,0.3875
heart_h,gpt-4o,5,4,True,False,1,2,1,67/33,0.7660845588235294,0.7585125448028673
heart_h,gemini,5,0,True,False,1,2,0,33/67,0.3545376528641922,0.25372686888507345
heart_h,gemini,5,1,True,False,1,2,0,33/67,0.3548160173160173,0.22294444444444445
heart_h,gemini,5,2,True,False,1,2,0,33/67,0.3138274088978314,0.18982683982683982
heart_h,gemini,5,3,True,False,1,2,0,33/67,0.5313667325862448,0.43173076923076925
heart_h,gemini,5,4,True,False,1,2,0,33/67,0.4766349977905435,0.2681292964750622
heart_h,gemini,5,0,True,False,1,2,0,50/50,0.3504489337822671,0.2682198327359617
heart_h,gemini,5,1,True,False,1,2,0,50/50,0.3616140215716487,0.23283821758329987
heart_h,gemini,5,2,True,False,1,2,0,50/50,0.32257085020242915,0.1930531940733544
heart_h,gemini,5,3,True,False,1,2,0,50/50,0.5330927835051547,0.41423149905123335
heart_h,gemini,5,4,True,False,1,2,0,50/50,0.48603238866396764,0.2653061224489796
heart_h,gemini,5,0,True,False,1,2,0,67/33,0.32895285773884025,0.25071322606413327
heart_h,gemini,5,1,True,False,1,2,0,67/33,0.36046511627906974,0.24031007751937986
heart_h,gemini,5,2,True,False,1,2,0,67/33,0.3333333333333333,0.19672131147540983
heart_h,gemini,5,3,True,False,1,2,0,67/33,0.5295698924731183,0.43388960205391525
heart_h,gemini,5,4,True,False,1,2,0,67/33,0.4931066176470588,0.26899766899766897
heart_h,gemini,5,0,True,False,1,2,0.5,33/67,0.36290495601802186,0.23709358370712952
heart_h,gemini,5,1,True,False,1,2,0.5,33/67,0.3548160173160173,0.22294444444444445
heart_h,gemini,5,2,True,False,1,2,0.5,33/67,0.32791191594008495,0.19666159199652022
heart_h,gemini,5,3,True,False,1,2,0.5,33/67,0.3730498791474401,0.25736989124833887
heart_h,gemini,5,4,True,False,1,2,0.5,33/67,0.38880910296067167,0.24157318930896
heart_h,gemini,5,0,True,False,1,2,0.5,50/50,0.36223344556677894,0.25342430616118605
heart_h,gemini,5,1,True,False,1,2,0.5,50/50,0.3616140215716487,0.23283821758329987
heart_h,gemini,5,2,True,False,1,2,0.5,50/50,0.3321862348178138,0.1976608187134503
heart_h,gemini,5,3,True,False,1,2,0.5,50/50,0.3657731958762887,0.23555469953775038
heart_h,gemini,5,4,True,False,1,2,0.5,50/50,0.38552631578947366,0.23013833992094862
heart_h,gemini,5,0,True,False,1,2,0.5,67/33,0.35106382978723405,0.25190839694656486
heart_h,gemini,5,1,True,False,1,2,0.5,67/33,0.36046511627906974,0.24031007751937986
heart_h,gemini,5,2,True,False,1,2,0.5,67/33,0.3472222222222222,0.2032520325203252
heart_h,gemini,5,3,True,False,1,2,0.5,67/33,0.3794802867383512,0.2620320855614973
heart_h,gemini,5,4,True,False,1,2,0.5,67/33,0.41268382352941174,0.24690945539592382
heart_h,gemini,5,0,True,False,1,2,1,33/67,0.7121862261317313,0.685271078128221
heart_h,gemini,5,1,True,False,1,2,1,33/67,0.6905844155844156,0.6598634196624147
heart_h,gemini,5,2,True,False,1,2,1,33/67,0.7021014978761457,0.6678598293258631
heart_h,gemini,5,3,True,False,1,2,1,33/67,0.47028125686662275,0.2681292964750622
heart_h,gemini,5,4,True,False,1,2,1,33/67,0.4766349977905435,0.2681292964750622
heart_h,gemini,5,0,True,False,1,2,1,50/50,0.734287317620651,0.7202599210953817
heart_h,gemini,5,1,True,False,1,2,1,50/50,0.6681432973805855,0.6393890303170562
heart_h,gemini,5,2,True,False,1,2,1,50/50,0.6933198380566802,0.6571828358208955
heart_h,gemini,5,3,True,False,1,2,1,50/50,0.4751546391752577,0.25342430616118605
heart_h,gemini,5,4,True,False,1,2,1,50/50,0.48603238866396764,0.2653061224489796
heart_h,gemini,5,0,True,False,1,2,1,67/33,0.729453483521068,0.7221463824425076
heart_h,gemini,5,1,True,False,1,2,1,67/33,0.661522198731501,0.641025641025641
heart_h,gemini,5,2,True,False,1,2,1,67/33,0.7450716845878136,0.7123689727463312
heart_h,gemini,5,3,True,False,1,2,1,67/33,0.48028673835125446,0.2749266001174398
heart_h,gemini,5,4,True,False,1,2,1,67/33,0.4931066176470588,0.26899766899766897
heart_h,claude,5,0,True,False,1,2,0,33/67,0.3545376528641922,0.25372686888507345
heart_h,claude,5,1,True,False,1,2,0,33/67,0.3390151515151515,0.2359992406367803
heart_h,claude,5,2,True,False,1,2,0,33/67,0.3226581712497205,0.21442526428475844
heart_h,claude,5,3,True,False,1,2,0,33/67,0.3730498791474401,0.25736989124833887
heart_h,claude,5,4,True,False,1,2,0,33/67,0.3694763588157313,0.2429891259913335
heart_h,claude,5,0,True,False,1,2,0,50/50,0.3504489337822671,0.2682198327359617
heart_h,claude,5,1,True,False,1,2,0,50/50,0.33907935285053925,0.23557692307692307
heart_h,claude,5,2,True,False,1,2,0,50/50,0.3340080971659919,0.22557471264367815
heart_h,claude,5,3,True,False,1,2,0,50/50,0.3657731958762887,0.23555469953775038
heart_h,claude,5,4,True,False,1,2,0,50/50,0.382085020242915,0.2501821714840904
heart_h,claude,5,0,True,False,1,2,0,67/33,0.32895285773884025,0.25071322606413327
heart_h,claude,5,1,True,False,1,2,0,67/33,0.3346723044397463,0.23808450704225353
heart_h,claude,5,2,True,False,1,2,0,67/33,0.3517025089605734,0.24721410797360163
heart_h,claude,5,3,True,False,1,2,0,67/33,0.3794802867383512,0.2620320855614973
heart_h,claude,5,4,True,False,1,2,0,67/33,0.39889705882352944,0.2620320855614973
heart_h,claude,5,0,True,False,1,2,0.5,33/67,0.3545376528641922,0.25372686888507345
heart_h,claude,5,1,True,False,1,2,0.5,33/67,0.3390151515151515,0.2359992406367803
heart_h,claude,5,2,True,False,1,2,0.5,33/67,0.5,0.39009287925696595
heart_h,claude,5,3,True,False,1,2,0.5,33/67,0.3730498791474401,0.25736989124833887
heart_h,claude,5,4,True,False,1,2,0.5,33/67,0.3694763588157313,0.2429891259913335
heart_h,claude,5,0,True,False,1,2,0.5,50/50,0.3504489337822671,0.2682198327359617
heart_h,claude,5,1,True,False,1,2,0.5,50/50,0.33907935285053925,0.23557692307692307
heart_h,claude,5,2,True,False,1,2,0.5,50/50,0.5,0.3925619834710744
heart_h,claude,5,3,True,False,1,2,0.5,50/50,0.3657731958762887,0.23555469953775038
heart_h,claude,5,4,True,False,1,2,0.5,50/50,0.382085020242915,0.2501821714840904
heart_h,claude,5,0,True,False,1,2,0.5,67/33,0.32895285773884025,0.25071322606413327
heart_h,claude,5,1,True,False,1,2,0.5,67/33,0.3346723044397463,0.23808450704225353
heart_h,claude,5,2,True,False,1,2,0.5,67/33,0.5,0.3875
heart_h,claude,5,3,True,False,1,2,0.5,67/33,0.3794802867383512,0.2620320855614973
heart_h,claude,5,4,True,False,1,2,0.5,67/33,0.39889705882352944,0.2620320855614973
heart_h,claude,5,0,True,False,1,2,1,33/67,0.3545376528641922,0.25372686888507345
heart_h,claude,5,1,True,False,1,2,1,33/67,0.3390151515151515,0.2359992406367803
heart_h,claude,5,2,True,False,1,2,1,33/67,0.3226581712497205,0.21442526428475844
heart_h,claude,5,3,True,False,1,2,1,33/67,0.3730498791474401,0.25736989124833887
heart_h,claude,5,4,True,False,1,2,1,33/67,0.3694763588157313,0.2429891259913335
heart_h,claude,5,0,True,False,1,2,1,50/50,0.3504489337822671,0.2682198327359617
heart_h,claude,5,1,True,False,1,2,1,50/50,0.33907935285053925,0.23557692307692307
heart_h,claude,5,2,True,False,1,2,1,50/50,0.3340080971659919,0.22557471264367815
heart_h,claude,5,3,True,False,1,2,1,50/50,0.3657731958762887,0.23555469953775038
heart_h,claude,5,4,True,False,1,2,1,50/50,0.382085020242915,0.2501821714840904
heart_h,claude,5,0,True,False,1,2,1,67/33,0.32895285773884025,0.25071322606413327
heart_h,claude,5,1,True,False,1,2,1,67/33,0.3346723044397463,0.23808450704225353
heart_h,claude,5,2,True,False,1,2,1,67/33,0.3517025089605734,0.24721410797360163
heart_h,claude,5,3,True,False,1,2,1,67/33,0.3794802867383512,0.2620320855614973
heart_h,claude,5,4,True,False,1,2,1,67/33,0.39889705882352944,0.2620320855614973
hepatitis,gpt-4o,5,0,True,False,1,2,0,33/67,0.38691796008869184,0.268960414354421
hepatitis,gpt-4o,5,1,True,False,1,2,0,33/67,0.3392857142857143,0.23862477990918357
hepatitis,gpt-4o,5,2,True,False,1,2,0,33/67,0.36902844873859364,0.25954692556634307
hepatitis,gpt-4o,5,3,True,False,1,2,0,33/67,0.36240703177822853,0.24553571428571427
hepatitis,gpt-4o,5,4,True,False,1,2,0,33/67,0.4475043029259897,0.28846153846153844
hepatitis,gpt-4o,5,0,True,False,1,2,0,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gpt-4o,5,1,True,False,1,2,0,50/50,0.3080357142857143,0.22619047619047616
hepatitis,gpt-4o,5,2,True,False,1,2,0,50/50,0.32857142857142857,0.24046872421191615
hepatitis,gpt-4o,5,3,True,False,1,2,0,50/50,0.3333333333333333,0.21472190130384552
hepatitis,gpt-4o,5,4,True,False,1,2,0,50/50,0.43490838958534234,0.28157894736842104
hepatitis,gpt-4o,5,0,True,False,1,2,0,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gpt-4o,5,1,True,False,1,2,0,67/33,0.2650793650793651,0.22683949675943577
hepatitis,gpt-4o,5,2,True,False,1,2,0,67/33,0.37142857142857144,0.23076923076923078
hepatitis,gpt-4o,5,3,True,False,1,2,0,67/33,0.3824289405684755,0.2648809523809524
hepatitis,gpt-4o,5,4,True,False,1,2,0,67/33,0.4358974358974359,0.30666666666666664
hepatitis,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.39135254988913526,0.24972253052164262
hepatitis,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.3642857142857143,0.24888888888888888
hepatitis,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.3907675791733763,0.2692307692307692
hepatitis,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.40906017579445575,0.2818215752146323
hepatitis,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.382960413080895,0.3335246293639407
hepatitis,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.39314516129032256,0.2564102564102564
hepatitis,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.34375,0.24046872421191615
hepatitis,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.35396825396825393,0.24246913580246915
hepatitis,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.36363636363636365,0.2593703148425787
hepatitis,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.33076181292189005,0.3314285714285714
hepatitis,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.4458333333333333,0.32667406585275616
hepatitis,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.25396825396825395,0.2121212121212121
hepatitis,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.4714285714285714,0.26814814814814814
hepatitis,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.3850129198966408,0.3210445468509985
hepatitis,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.33333333333333337,0.3365231259968102
hepatitis,gpt-4o,5,0,True,False,1,2,1,33/67,0.4839246119733924,0.4809494826536823
hepatitis,gpt-4o,5,1,True,False,1,2,1,33/67,0.5821428571428572,0.5956619603028444
hepatitis,gpt-4o,5,2,True,False,1,2,1,33/67,0.3907675791733763,0.2692307692307692
hepatitis,gpt-4o,5,3,True,False,1,2,1,33/67,0.6068289384719405,0.6193411674051242
hepatitis,gpt-4o,5,4,True,False,1,2,1,33/67,0.6242111302352267,0.6285714285714286
hepatitis,gpt-4o,5,0,True,False,1,2,1,50/50,0.4717741935483871,0.4700854700854701
hepatitis,gpt-4o,5,1,True,False,1,2,1,50/50,0.5837053571428571,0.5985294117647059
hepatitis,gpt-4o,5,2,True,False,1,2,1,50/50,0.38730158730158726,0.25592105263157894
hepatitis,gpt-4o,5,3,True,False,1,2,1,50/50,0.6287878787878788,0.6423280423280423
hepatitis,gpt-4o,5,4,True,False,1,2,1,50/50,0.6321118611378977,0.6348854397634885
hepatitis,gpt-4o,5,0,True,False,1,2,1,67/33,0.47916666666666663,0.47149801148917364
hepatitis,gpt-4o,5,1,True,False,1,2,1,67/33,0.6206349206349207,0.6441837732160313
hepatitis,gpt-4o,5,2,True,False,1,2,1,67/33,0.4714285714285714,0.26814814814814814
hepatitis,gpt-4o,5,3,True,False,1,2,1,67/33,0.6201550387596899,0.6306818181818181
hepatitis,gpt-4o,5,4,True,False,1,2,1,67/33,0.5384615384615384,0.5388026607538803
hepatitis,gemini,5,0,True,False,1,2,0,33/67,0.38691796008869184,0.268960414354421
hepatitis,gemini,5,1,True,False,1,2,0,33/67,0.3773809523809524,0.24031437817845586
hepatitis,gemini,5,2,True,False,1,2,0,33/67,0.36902844873859364,0.25954692556634307
hepatitis,gemini,5,3,True,False,1,2,0,33/67,0.3803245436105477,0.23862477990918357
hepatitis,gemini,5,4,True,False,1,2,0,33/67,0.5906483075157773,0.3749422098936662
hepatitis,gemini,5,0,True,False,1,2,0,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gemini,5,1,True,False,1,2,0,50/50,0.328125,0.2167901234567901
hepatitis,gemini,5,2,True,False,1,2,0,50/50,0.32857142857142857,0.24046872421191615
hepatitis,gemini,5,3,True,False,1,2,0,50/50,0.36742424242424243,0.2167901234567901
hepatitis,gemini,5,4,True,False,1,2,0,50/50,0.5853423336547734,0.38421052631578945
hepatitis,gemini,5,0,True,False,1,2,0,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gemini,5,1,True,False,1,2,0,67/33,0.32539682539682535,0.23615819209039546
hepatitis,gemini,5,2,True,False,1,2,0,67/33,0.37142857142857144,0.23076923076923078
hepatitis,gemini,5,3,True,False,1,2,0,67/33,0.3708010335917313,0.24749536178107606
hepatitis,gemini,5,4,True,False,1,2,0,67/33,0.5641025641025641,0.38095238095238093
hepatitis,gemini,5,0,True,False,1,2,0.5,33/67,0.38691796008869184,0.268960414354421
hepatitis,gemini,5,1,True,False,1,2,0.5,33/67,0.3333333333333333,0.22962962962962963
hepatitis,gemini,5,2,True,False,1,2,0.5,33/67,0.5061728395061729,0.19473480449090205
hepatitis,gemini,5,3,True,False,1,2,0.5,33/67,0.3745774171737661,0.22962962962962963
hepatitis,gemini,5,4,True,False,1,2,0.5,33/67,0.4475043029259897,0.28846153846153844
hepatitis,gemini,5,0,True,False,1,2,0.5,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gemini,5,1,True,False,1,2,0.5,50/50,0.3002232142857143,0.21472190130384552
hepatitis,gemini,5,2,True,False,1,2,0.5,50/50,0.5,0.16129032258064516
hepatitis,gemini,5,3,True,False,1,2,0.5,50/50,0.35984848484848486,0.20460526315789473
hepatitis,gemini,5,4,True,False,1,2,0.5,50/50,0.43490838958534234,0.28157894736842104
hepatitis,gemini,5,0,True,False,1,2,0.5,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gemini,5,1,True,False,1,2,0.5,67/33,0.2650793650793651,0.22683949675943577
hepatitis,gemini,5,2,True,False,1,2,0.5,67/33,0.5,0.16129032258064516
hepatitis,gemini,5,3,True,False,1,2,0.5,67/33,0.4147286821705426,0.24972253052164262
hepatitis,gemini,5,4,True,False,1,2,0.5,67/33,0.4358974358974359,0.30666666666666664
hepatitis,gemini,5,0,True,False,1,2,1,33/67,0.38691796008869184,0.268960414354421
hepatitis,gemini,5,1,True,False,1,2,1,33/67,0.569047619047619,0.5760869565217391
hepatitis,gemini,5,2,True,False,1,2,1,33/67,0.5590445517981749,0.5531000613873542
hepatitis,gemini,5,3,True,False,1,2,1,33/67,0.6176470588235294,0.6557168321874205
hepatitis,gemini,5,4,True,False,1,2,1,33/67,0.6190476190476191,0.6483516483516484
hepatitis,gemini,5,0,True,False,1,2,1,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gemini,5,1,True,False,1,2,1,50/50,0.5636160714285714,0.5708844688954718
hepatitis,gemini,5,2,True,False,1,2,1,50/50,0.5666666666666667,0.5708844688954718
hepatitis,gemini,5,3,True,False,1,2,1,50/50,0.6666666666666666,0.7214285714285714
hepatitis,gemini,5,4,True,False,1,2,1,50/50,0.5882352941176471,0.5985294117647059
hepatitis,gemini,5,0,True,False,1,2,1,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gemini,5,1,True,False,1,2,1,67/33,0.5603174603174603,0.5742690058479532
hepatitis,gemini,5,2,True,False,1,2,1,67/33,0.6,0.6231884057971014
hepatitis,gemini,5,3,True,False,1,2,1,67/33,0.7222222222222222,0.7802197802197802
hepatitis,gemini,5,4,True,False,1,2,1,67/33,0.5769230769230769,0.5715355805243446
hepatitis,claude,5,0,True,False,1,2,0,33/67,0.5,0.1746031746031746
hepatitis,claude,5,1,True,False,1,2,0,33/67,0.6345238095238095,0.6370808678500985
hepatitis,claude,5,2,True,False,1,2,0,33/67,0.4782608695652174,0.1746031746031746
hepatitis,claude,5,3,True,False,1,2,0,33/67,0.47058823529411764,0.13333333333333333
hepatitis,claude,5,4,True,False,1,2,0,33/67,0.5,0.168
hepatitis,claude,5,0,True,False,1,2,0,50/50,0.5,0.1702127659574468
hepatitis,claude,5,1,True,False,1,2,0,50/50,0.6160714285714286,0.6192937123169682
hepatitis,claude,5,2,True,False,1,2,0,50/50,0.5,0.16129032258064516
hepatitis,claude,5,3,True,False,1,2,0,50/50,0.5,0.13333333333333333
hepatitis,claude,5,4,True,False,1,2,0,50/50,0.5,0.17894736842105263
hepatitis,claude,5,0,True,False,1,2,0,67/33,0.5,0.1875
hepatitis,claude,5,1,True,False,1,2,0,67/33,0.6365079365079365,0.6132521974306965
hepatitis,claude,5,2,True,False,1,2,0,67/33,0.5,0.16129032258064516
hepatitis,claude,5,3,True,False,1,2,0,67/33,0.5,0.14754098360655737
hepatitis,claude,5,4,True,False,1,2,0,67/33,0.5,0.2
hepatitis,claude,5,0,True,False,1,2,0.5,33/67,0.44623059866962306,0.3335190860964057
hepatitis,claude,5,1,True,False,1,2,0.5,33/67,0.430952380952381,0.320642030608436
hepatitis,claude,5,2,True,False,1,2,0.5,33/67,0.39345142243692965,0.33408662900188324
hepatitis,claude,5,3,True,False,1,2,0.5,33/67,0.4384719405003381,0.29278062412668837
hepatitis,claude,5,4,True,False,1,2,0.5,33/67,0.45840504876649457,0.16736561189477697
hepatitis,claude,5,0,True,False,1,2,0.5,50/50,0.4334677419354839,0.3177091929361281
hepatitis,claude,5,1,True,False,1,2,0.5,50/50,0.43861607142857145,0.3035714285714286
hepatitis,claude,5,2,True,False,1,2,0.5,50/50,0.3746031746031746,0.3308167467398765
hepatitis,claude,5,3,True,False,1,2,0.5,50/50,0.43181818181818177,0.2662155471199868
hepatitis,claude,5,4,True,False,1,2,0.5,50/50,0.47878495660559306,0.18791602662570406
hepatitis,claude,5,0,True,False,1,2,0.5,67/33,0.49583333333333335,0.39828294139604326
hepatitis,claude,5,1,True,False,1,2,0.5,67/33,0.3365079365079365,0.25151515151515147
hepatitis,claude,5,2,True,False,1,2,0.5,67/33,0.3047619047619048,0.28110599078341014
hepatitis,claude,5,3,True,False,1,2,0.5,67/33,0.5051679586563308,0.3246753246753247
hepatitis,claude,5,4,True,False,1,2,0.5,67/33,0.4743589743589744,0.21486643437862948
hepatitis,claude,5,0,True,False,1,2,1,33/67,0.5909090909090909,0.6043956043956045
hepatitis,claude,5,1,True,False,1,2,1,33/67,0.3607142857142857,0.1789727872202099
hepatitis,claude,5,2,True,False,1,2,1,33/67,0.5652173913043478,0.5604395604395604
hepatitis,claude,5,3,True,False,1,2,1,33/67,0.3904665314401623,0.3136298421807747
hepatitis,claude,5,4,True,False,1,2,1,33/67,0.48938611589214,0.32667406585275616
hepatitis,claude,5,0,True,False,1,2,1,50/50,0.59375,0.6104494813676526
hepatitis,claude,5,1,True,False,1,2,1,50/50,0.36049107142857145,0.1773236651285432
hepatitis,claude,5,2,True,False,1,2,1,50/50,0.5666666666666667,0.5708844688954718
hepatitis,claude,5,3,True,False,1,2,1,50/50,0.3181818181818182,0.2772820864790666
hepatitis,claude,5,4,True,False,1,2,1,50/50,0.4889103182256509,0.3333333333333333
hepatitis,claude,5,0,True,False,1,2,1,67/33,0.5833333333333334,0.5873015873015872
hepatitis,claude,5,1,True,False,1,2,1,67/33,0.4619047619047619,0.17031539888682745
hepatitis,claude,5,2,True,False,1,2,1,67/33,0.6,0.6231884057971014
hepatitis,claude,5,3,True,False,1,2,1,67/33,0.375968992248062,0.34973779749899153
hepatitis,claude,5,4,True,False,1,2,1,67/33,0.5,0.365149833518313
house_votes_84,gpt-4o,5,0,True,False,1,2,0,33/67,0.5274032187907786,0.4582560296846011
house_votes_84,gpt-4o,5,1,True,False,1,2,0,33/67,0.5079420579420579,0.44397822826618133
house_votes_84,gpt-4o,5,2,True,False,1,2,0,33/67,0.9456308777429467,0.9462860086089548
house_votes_84,gpt-4o,5,3,True,False,1,2,0,33/67,0.5118900479557027,0.4420756234915527
house_votes_84,gpt-4o,5,4,True,False,1,2,0,33/67,0.5145377488665484,0.4516566240467676
house_votes_84,gpt-4o,5,0,True,False,1,2,0,50/50,0.5440428380187416,0.49392857142857144
house_votes_84,gpt-4o,5,1,True,False,1,2,0,50/50,0.505863539445629,0.4340055548846758
house_votes_84,gpt-4o,5,2,True,False,1,2,0,50/50,0.9541107308940949,0.9523601398601399
house_votes_84,gpt-4o,5,3,True,False,1,2,0,50/50,0.5108391608391608,0.44174938857718316
house_votes_84,gpt-4o,5,4,True,False,1,2,0,50/50,0.5326840396595596,0.47650085763293315
house_votes_84,gpt-4o,5,0,True,False,1,2,0,67/33,0.5485164394546913,0.5
house_votes_84,gpt-4o,5,1,True,False,1,2,0,67/33,0.510551948051948,0.44566758965354225
house_votes_84,gpt-4o,5,2,True,False,1,2,0,67/33,0.9701430644826872,0.9701430644826872
house_votes_84,gpt-4o,5,3,True,False,1,2,0,67/33,0.5074074074074074,0.44963144963144963
house_votes_84,gpt-4o,5,4,True,False,1,2,0,67/33,0.5095238095238095,0.42245989304812837
house_votes_84,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.9382098496931033,0.9397974652840944
house_votes_84,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.9343656343656344,0.9343656343656344
house_votes_84,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.9456308777429467,0.9462860086089548
house_votes_84,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.8986997577495427,0.910392798690671
